date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1966-01-01,0.0039000000000000003,-0.0034000000000000002,0.0087,0.0192,0.063,0.009899999999999999,-0.0006,0.0004,-0.005600000000000001,0.0163,0.0012,0.0203,0.0184,0.061399999999999996,0.0645
1966-02-01,-0.0291,-0.0203,-0.0085,0.0141,0.057,-0.0351,-0.024399999999999998,-0.030299999999999997,-0.0149,-0.0101,-0.006999999999999999,-0.0042,0.0273,0.0304,0.08380000000000001
1966-03-01,-0.0241,-0.022000000000000002,-0.0315,-0.0084,-0.0064,-0.0134,-0.0323,-0.0304,-0.0174,-0.025699999999999997,-0.0374,-0.020099999999999996,-0.0001,0.0002,-0.0126
1966-04-01,0.0137,0.0151,0.0175,0.047599999999999996,0.0538,0.027000000000000003,0.0033,0.0032,0.021400000000000002,0.014499999999999999,0.0204,0.0538,0.0433,0.054000000000000006,0.0536
1966-05-01,-0.0478,-0.0359,-0.0499,-0.0524,-0.1118,-0.0484,-0.047400000000000005,-0.0384,-0.0347,-0.0499,-0.0499,-0.055,-0.0506,-0.0992,-0.1241
1966-06-01,-0.0204,-0.0139,-0.0173,0.0017000000000000001,0.0194,-0.0208,-0.020099999999999996,-0.029500000000000002,-0.0058,-0.015300000000000001,-0.0195,0.0146,-0.0072,0.0029,0.0358
1966-07-01,-0.0055000000000000005,-0.0106,-0.0016,-0.0285,-0.021099999999999997,-0.0036,-0.0068000000000000005,-0.0048,-0.0139,-0.0026,-0.0008,-0.0232,-0.0332,-0.0236,-0.019
1966-08-01,-0.0672,-0.076,-0.0762,-0.07139999999999999,-0.0873,-0.0688,-0.0662,-0.0812,-0.0729,-0.0705,-0.0808,-0.054000000000000006,-0.087,-0.0862,-0.0882
1966-09-01,0.0161,0.0019,-0.0098,-0.0227,-0.0524,0.0159,0.0163,0.0016,0.0021,-0.0175,-0.0034999999999999996,-0.0268,-0.018799999999999997,-0.0499,-0.054400000000000004
1966-10-01,0.07440000000000001,0.0507,0.0464,0.024900000000000002,-0.0279,0.057800000000000004,0.08529999999999999,0.0724,0.0384,0.0526,0.0415,0.020099999999999996,0.0292,-0.0069,-0.0453
1966-11-01,-0.015,-0.0083,0.019,0.061500000000000006,0.1096,-0.0109,-0.0176,0.0005,-0.013500000000000002,0.0154,0.0218,0.023,0.0965,0.08539999999999999,0.1304
1966-12-01,0.0115,-0.0012,0.014499999999999999,-0.005,0.0053,-0.0016,0.019799999999999998,0.0103,-0.008,0.021099999999999997,0.0092,-0.006500000000000001,-0.0037,0.016,-0.0034999999999999996
1967-01-01,0.049800000000000004,0.0779,0.0859,0.11,0.1436,0.0378,0.057300000000000004,0.0742,0.0802,0.0959,0.07769999999999999,0.1093,0.1106,0.1361,0.15
1967-02-01,-0.0002,0.0029,0.008199999999999999,0.0333,0.024,-0.0089,0.0051,0.0064,0.0009,0.012199999999999999,0.0049,0.0147,0.049,0.013999999999999999,0.0323
1967-03-01,0.0361,0.0313,0.053899999999999997,0.0541,0.056100000000000004,0.0454,0.0304,0.029300000000000003,0.032400000000000005,0.0621,0.0471,0.057,0.0518,0.058499999999999996,0.0542
1967-04-01,0.0124,0.04769999999999999,0.0391,0.063,0.062400000000000004,0.012199999999999999,0.0125,0.0278,0.059699999999999996,0.0416,0.0371,0.0581,0.06709999999999999,0.0529,0.0701
1967-05-01,-0.0336,-0.0446,-0.0405,-0.042800000000000005,-0.0395,-0.018600000000000002,-0.042800000000000005,-0.0268,-0.055,-0.0323,-0.047400000000000005,-0.0451,-0.0409,-0.057,-0.0254
1967-06-01,0.0199,0.0102,0.0292,0.038900000000000004,0.0441,0.018500000000000003,0.0208,0.0154,0.006999999999999999,0.0301,0.028300000000000002,0.0282,0.047599999999999996,0.04,0.0472
1967-07-01,0.023700000000000002,0.0599,0.049800000000000004,0.0737,0.0782,0.005,0.0446,0.0533,0.064,0.061799999999999994,0.0356,0.0718,0.0754,0.0608,0.095
1967-08-01,-0.0118,-0.0033,-0.0044,0.0028000000000000004,-0.0036,-0.0126,-0.0109,0.0023,-0.0067,0.0036,-0.013999999999999999,-0.0013,0.0064,-0.0043,-0.0029
